,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
1855,2222,2956,4425,10071,10071,10071,IMG_0077_,IMG_0077_3_3_0023SET_registered.tif,IMG_0077_2_3_0023SET_registered.tif,IMG_0077_1_3_0023SET_registered.tif,IMG_0077_5_3_0023SET_registered.tif,IMG_0077_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1856,2223,2957,4426,10072,10072,10072,IMG_0079_,IMG_0079_3_3_0023SET_registered.tif,IMG_0079_2_3_0023SET_registered.tif,IMG_0079_1_3_0023SET_registered.tif,IMG_0079_5_3_0023SET_registered.tif,IMG_0079_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1857,2224,2958,4427,10073,10073,10073,IMG_0006_,IMG_0006_3_3_0023SET_registered.tif,IMG_0006_2_3_0023SET_registered.tif,IMG_0006_1_3_0023SET_registered.tif,IMG_0006_5_3_0023SET_registered.tif,IMG_0006_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1858,2225,2959,4428,10074,10074,10074,IMG_0019_,IMG_0019_3_3_0023SET_registered.tif,IMG_0019_2_3_0023SET_registered.tif,IMG_0019_1_3_0023SET_registered.tif,IMG_0019_5_3_0023SET_registered.tif,IMG_0019_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1859,2226,2960,4429,10075,10075,10075,IMG_0009_,IMG_0009_3_3_0024SET_registered.tif,IMG_0009_2_3_0024SET_registered.tif,IMG_0009_1_3_0024SET_registered.tif,IMG_0009_5_3_0024SET_registered.tif,IMG_0009_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1860,2227,2961,4430,10076,10076,10076,IMG_0002_,IMG_0002_3_3_0024SET_registered.tif,IMG_0002_2_3_0024SET_registered.tif,IMG_0002_1_3_0024SET_registered.tif,IMG_0002_5_3_0024SET_registered.tif,IMG_0002_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1861,2228,2962,4431,10077,10077,10077,IMG_0014_,IMG_0014_3_3_0024SET_registered.tif,IMG_0014_2_3_0024SET_registered.tif,IMG_0014_1_3_0024SET_registered.tif,IMG_0014_5_3_0024SET_registered.tif,IMG_0014_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1862,2229,2963,4432,10078,10078,10078,IMG_0013_,IMG_0013_3_3_0024SET_registered.tif,IMG_0013_2_3_0024SET_registered.tif,IMG_0013_1_3_0024SET_registered.tif,IMG_0013_5_3_0024SET_registered.tif,IMG_0013_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1863,2230,2964,4433,10079,10079,10079,IMG_0007_,IMG_0007_3_3_0024SET_registered.tif,IMG_0007_2_3_0024SET_registered.tif,IMG_0007_1_3_0024SET_registered.tif,IMG_0007_5_3_0024SET_registered.tif,IMG_0007_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1864,2231,2965,4434,10080,10080,10080,IMG_0021_,IMG_0021_3_3_0024SET_registered.tif,IMG_0021_2_3_0024SET_registered.tif,IMG_0021_1_3_0024SET_registered.tif,IMG_0021_5_3_0024SET_registered.tif,IMG_0021_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1865,2232,2966,4435,10081,10081,10081,IMG_0011_,IMG_0011_3_3_0024SET_registered.tif,IMG_0011_2_3_0024SET_registered.tif,IMG_0011_1_3_0024SET_registered.tif,IMG_0011_5_3_0024SET_registered.tif,IMG_0011_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1866,2233,2967,4436,10082,10082,10082,IMG_0022_,IMG_0022_3_3_0024SET_registered.tif,IMG_0022_2_3_0024SET_registered.tif,IMG_0022_1_3_0024SET_registered.tif,IMG_0022_5_3_0024SET_registered.tif,IMG_0022_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1867,2234,2968,4437,10083,10083,10083,IMG_0017_,IMG_0017_3_3_0024SET_registered.tif,IMG_0017_2_3_0024SET_registered.tif,IMG_0017_1_3_0024SET_registered.tif,IMG_0017_5_3_0024SET_registered.tif,IMG_0017_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1868,2235,2969,4438,10084,10084,10084,IMG_0008_,IMG_0008_3_3_0024SET_registered.tif,IMG_0008_2_3_0024SET_registered.tif,IMG_0008_1_3_0024SET_registered.tif,IMG_0008_5_3_0024SET_registered.tif,IMG_0008_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1869,2236,2970,4439,10085,10085,10085,IMG_0020_,IMG_0020_3_3_0024SET_registered.tif,IMG_0020_2_3_0024SET_registered.tif,IMG_0020_1_3_0024SET_registered.tif,IMG_0020_5_3_0024SET_registered.tif,IMG_0020_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1870,2237,2971,4440,10086,10086,10086,IMG_0010_,IMG_0010_3_3_0024SET_registered.tif,IMG_0010_2_3_0024SET_registered.tif,IMG_0010_1_3_0024SET_registered.tif,IMG_0010_5_3_0024SET_registered.tif,IMG_0010_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1871,2238,2972,4441,10087,10087,10087,IMG_0006_,IMG_0006_3_3_0024SET_registered.tif,IMG_0006_2_3_0024SET_registered.tif,IMG_0006_1_3_0024SET_registered.tif,IMG_0006_5_3_0024SET_registered.tif,IMG_0006_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1872,2239,2973,4442,10088,10088,10088,IMG_0016_,IMG_0016_3_3_0024SET_registered.tif,IMG_0016_2_3_0024SET_registered.tif,IMG_0016_1_3_0024SET_registered.tif,IMG_0016_5_3_0024SET_registered.tif,IMG_0016_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1873,2240,2974,4443,10089,10089,10089,IMG_0012_,IMG_0012_3_3_0024SET_registered.tif,IMG_0012_2_3_0024SET_registered.tif,IMG_0012_1_3_0024SET_registered.tif,IMG_0012_5_3_0024SET_registered.tif,IMG_0012_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1874,2241,2975,4444,10090,10090,10090,IMG_0018_,IMG_0018_3_3_0024SET_registered.tif,IMG_0018_2_3_0024SET_registered.tif,IMG_0018_1_3_0024SET_registered.tif,IMG_0018_5_3_0024SET_registered.tif,IMG_0018_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1875,2242,2976,4445,10091,10091,10091,IMG_0019_,IMG_0019_3_3_0024SET_registered.tif,IMG_0019_2_3_0024SET_registered.tif,IMG_0019_1_3_0024SET_registered.tif,IMG_0019_5_3_0024SET_registered.tif,IMG_0019_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1876,2243,2977,4446,10092,10092,10092,IMG_0015_,IMG_0015_3_3_0024SET_registered.tif,IMG_0015_2_3_0024SET_registered.tif,IMG_0015_1_3_0024SET_registered.tif,IMG_0015_5_3_0024SET_registered.tif,IMG_0015_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1877,2244,2978,4447,10093,10093,10093,IMG_0005_,IMG_0005_3_3_0024SET_registered.tif,IMG_0005_2_3_0024SET_registered.tif,IMG_0005_1_3_0024SET_registered.tif,IMG_0005_5_3_0024SET_registered.tif,IMG_0005_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1878,2245,2979,4448,10094,10094,10094,IMG_0004_,IMG_0004_3_3_0024SET_registered.tif,IMG_0004_2_3_0024SET_registered.tif,IMG_0004_1_3_0024SET_registered.tif,IMG_0004_5_3_0024SET_registered.tif,IMG_0004_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1879,2246,2980,4449,10095,10095,10095,IMG_0003_,IMG_0003_3_3_0024SET_registered.tif,IMG_0003_2_3_0024SET_registered.tif,IMG_0003_1_3_0024SET_registered.tif,IMG_0003_5_3_0024SET_registered.tif,IMG_0003_4_3_0024SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1880,2247,2981,4450,10380,10380,10380,IMG_0029_,IMG_0029_3_2_0074SET_registered.tif,IMG_0029_2_2_0074SET_registered.tif,IMG_0029_1_2_0074SET_registered.tif,IMG_0029_5_2_0074SET_registered.tif,IMG_0029_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1881,2248,2982,4451,10381,10381,10381,IMG_0069_,IMG_0069_3_2_0074SET_registered.tif,IMG_0069_2_2_0074SET_registered.tif,IMG_0069_1_2_0074SET_registered.tif,IMG_0069_5_2_0074SET_registered.tif,IMG_0069_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1882,2249,2983,4452,10382,10382,10382,IMG_0051_,IMG_0051_3_2_0074SET_registered.tif,IMG_0051_2_2_0074SET_registered.tif,IMG_0051_1_2_0074SET_registered.tif,IMG_0051_5_2_0074SET_registered.tif,IMG_0051_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1883,2250,2984,4453,10383,10383,10383,IMG_0037_,IMG_0037_3_2_0074SET_registered.tif,IMG_0037_2_2_0074SET_registered.tif,IMG_0037_1_2_0074SET_registered.tif,IMG_0037_5_2_0074SET_registered.tif,IMG_0037_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1884,2251,2985,4454,10384,10384,10384,IMG_0048_,IMG_0048_3_2_0074SET_registered.tif,IMG_0048_2_2_0074SET_registered.tif,IMG_0048_1_2_0074SET_registered.tif,IMG_0048_5_2_0074SET_registered.tif,IMG_0048_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1885,2252,2986,4455,10385,10385,10385,IMG_0088_,IMG_0088_3_2_0074SET_registered.tif,IMG_0088_2_2_0074SET_registered.tif,IMG_0088_1_2_0074SET_registered.tif,IMG_0088_5_2_0074SET_registered.tif,IMG_0088_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1886,2253,2987,4456,10386,10386,10386,IMG_0036_,IMG_0036_3_2_0074SET_registered.tif,IMG_0036_2_2_0074SET_registered.tif,IMG_0036_1_2_0074SET_registered.tif,IMG_0036_5_2_0074SET_registered.tif,IMG_0036_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1887,2254,2988,4457,10387,10387,10387,IMG_0097_,IMG_0097_3_2_0074SET_registered.tif,IMG_0097_2_2_0074SET_registered.tif,IMG_0097_1_2_0074SET_registered.tif,IMG_0097_5_2_0074SET_registered.tif,IMG_0097_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1888,2255,2989,4458,10388,10388,10388,IMG_0008_,IMG_0008_3_2_0074SET_registered.tif,IMG_0008_2_2_0074SET_registered.tif,IMG_0008_1_2_0074SET_registered.tif,IMG_0008_5_2_0074SET_registered.tif,IMG_0008_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1889,2256,2990,4459,10389,10389,10389,IMG_0030_,IMG_0030_3_2_0074SET_registered.tif,IMG_0030_2_2_0074SET_registered.tif,IMG_0030_1_2_0074SET_registered.tif,IMG_0030_5_2_0074SET_registered.tif,IMG_0030_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1890,2257,2991,4460,10390,10390,10390,IMG_0043_,IMG_0043_3_2_0074SET_registered.tif,IMG_0043_2_2_0074SET_registered.tif,IMG_0043_1_2_0074SET_registered.tif,IMG_0043_5_2_0074SET_registered.tif,IMG_0043_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1891,2258,2992,4461,10391,10391,10391,IMG_0025_,IMG_0025_3_2_0074SET_registered.tif,IMG_0025_2_2_0074SET_registered.tif,IMG_0025_1_2_0074SET_registered.tif,IMG_0025_5_2_0074SET_registered.tif,IMG_0025_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1892,2259,2993,4462,10392,10392,10392,IMG_0017_,IMG_0017_3_2_0074SET_registered.tif,IMG_0017_2_2_0074SET_registered.tif,IMG_0017_1_2_0074SET_registered.tif,IMG_0017_5_2_0074SET_registered.tif,IMG_0017_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1893,2260,2994,4463,10393,10393,10393,IMG_0035_,IMG_0035_3_2_0074SET_registered.tif,IMG_0035_2_2_0074SET_registered.tif,IMG_0035_1_2_0074SET_registered.tif,IMG_0035_5_2_0074SET_registered.tif,IMG_0035_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1894,2261,2995,4464,10394,10394,10394,IMG_0015_,IMG_0015_3_2_0074SET_registered.tif,IMG_0015_2_2_0074SET_registered.tif,IMG_0015_1_2_0074SET_registered.tif,IMG_0015_5_2_0074SET_registered.tif,IMG_0015_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1895,2262,2996,4465,10395,10395,10395,IMG_0096_,IMG_0096_3_2_0074SET_registered.tif,IMG_0096_2_2_0074SET_registered.tif,IMG_0096_1_2_0074SET_registered.tif,IMG_0096_5_2_0074SET_registered.tif,IMG_0096_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1896,2263,2997,4466,10396,10396,10396,IMG_0024_,IMG_0024_3_2_0074SET_registered.tif,IMG_0024_2_2_0074SET_registered.tif,IMG_0024_1_2_0074SET_registered.tif,IMG_0024_5_2_0074SET_registered.tif,IMG_0024_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1897,2264,2998,4467,10397,10397,10397,IMG_0014_,IMG_0014_3_2_0074SET_registered.tif,IMG_0014_2_2_0074SET_registered.tif,IMG_0014_1_2_0074SET_registered.tif,IMG_0014_5_2_0074SET_registered.tif,IMG_0014_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1898,2265,2999,4468,10398,10398,10398,IMG_0054_,IMG_0054_3_2_0074SET_registered.tif,IMG_0054_2_2_0074SET_registered.tif,IMG_0054_1_2_0074SET_registered.tif,IMG_0054_5_2_0074SET_registered.tif,IMG_0054_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1899,2266,3000,4469,10399,10399,10399,IMG_0084_,IMG_0084_3_2_0074SET_registered.tif,IMG_0084_2_2_0074SET_registered.tif,IMG_0084_1_2_0074SET_registered.tif,IMG_0084_5_2_0074SET_registered.tif,IMG_0084_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1900,2267,3001,4470,10400,10400,10400,IMG_0019_,IMG_0019_3_2_0074SET_registered.tif,IMG_0019_2_2_0074SET_registered.tif,IMG_0019_1_2_0074SET_registered.tif,IMG_0019_5_2_0074SET_registered.tif,IMG_0019_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1901,2268,3002,4471,10401,10401,10401,IMG_0023_,IMG_0023_3_2_0074SET_registered.tif,IMG_0023_2_2_0074SET_registered.tif,IMG_0023_1_2_0074SET_registered.tif,IMG_0023_5_2_0074SET_registered.tif,IMG_0023_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1902,2269,3003,4472,10402,10402,10402,IMG_0032_,IMG_0032_3_2_0074SET_registered.tif,IMG_0032_2_2_0074SET_registered.tif,IMG_0032_1_2_0074SET_registered.tif,IMG_0032_5_2_0074SET_registered.tif,IMG_0032_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1903,2270,3004,4473,10403,10403,10403,IMG_0041_,IMG_0041_3_2_0074SET_registered.tif,IMG_0041_2_2_0074SET_registered.tif,IMG_0041_1_2_0074SET_registered.tif,IMG_0041_5_2_0074SET_registered.tif,IMG_0041_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1904,2271,3005,4474,10404,10404,10404,IMG_0073_,IMG_0073_3_2_0074SET_registered.tif,IMG_0073_2_2_0074SET_registered.tif,IMG_0073_1_2_0074SET_registered.tif,IMG_0073_5_2_0074SET_registered.tif,IMG_0073_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1905,2272,3006,4475,10405,10405,10405,IMG_0058_,IMG_0058_3_2_0074SET_registered.tif,IMG_0058_2_2_0074SET_registered.tif,IMG_0058_1_2_0074SET_registered.tif,IMG_0058_5_2_0074SET_registered.tif,IMG_0058_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1906,2273,3007,4476,10406,10406,10406,IMG_0063_,IMG_0063_3_2_0074SET_registered.tif,IMG_0063_2_2_0074SET_registered.tif,IMG_0063_1_2_0074SET_registered.tif,IMG_0063_5_2_0074SET_registered.tif,IMG_0063_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1907,2274,3008,4477,10407,10407,10407,IMG_0056_,IMG_0056_3_2_0074SET_registered.tif,IMG_0056_2_2_0074SET_registered.tif,IMG_0056_1_2_0074SET_registered.tif,IMG_0056_5_2_0074SET_registered.tif,IMG_0056_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1908,2275,3009,4478,10408,10408,10408,IMG_0089_,IMG_0089_3_2_0074SET_registered.tif,IMG_0089_2_2_0074SET_registered.tif,IMG_0089_1_2_0074SET_registered.tif,IMG_0089_5_2_0074SET_registered.tif,IMG_0089_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1909,2276,3010,4479,10409,10409,10409,IMG_0003_,IMG_0003_3_2_0074SET_registered.tif,IMG_0003_2_2_0074SET_registered.tif,IMG_0003_1_2_0074SET_registered.tif,IMG_0003_5_2_0074SET_registered.tif,IMG_0003_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1910,2277,3011,4480,10410,10410,10410,IMG_0062_,IMG_0062_3_2_0074SET_registered.tif,IMG_0062_2_2_0074SET_registered.tif,IMG_0062_1_2_0074SET_registered.tif,IMG_0062_5_2_0074SET_registered.tif,IMG_0062_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1911,2278,3012,4481,10411,10411,10411,IMG_0011_,IMG_0011_3_2_0074SET_registered.tif,IMG_0011_2_2_0074SET_registered.tif,IMG_0011_1_2_0074SET_registered.tif,IMG_0011_5_2_0074SET_registered.tif,IMG_0011_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1912,2279,3013,4482,10412,10412,10412,IMG_0046_,IMG_0046_3_2_0074SET_registered.tif,IMG_0046_2_2_0074SET_registered.tif,IMG_0046_1_2_0074SET_registered.tif,IMG_0046_5_2_0074SET_registered.tif,IMG_0046_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1913,2280,3014,4483,10413,10413,10413,IMG_0076_,IMG_0076_3_2_0074SET_registered.tif,IMG_0076_2_2_0074SET_registered.tif,IMG_0076_1_2_0074SET_registered.tif,IMG_0076_5_2_0074SET_registered.tif,IMG_0076_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1914,2281,3015,4484,10414,10414,10414,IMG_0047_,IMG_0047_3_2_0074SET_registered.tif,IMG_0047_2_2_0074SET_registered.tif,IMG_0047_1_2_0074SET_registered.tif,IMG_0047_5_2_0074SET_registered.tif,IMG_0047_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1915,2282,3016,4485,10415,10415,10415,IMG_0004_,IMG_0004_3_2_0074SET_registered.tif,IMG_0004_2_2_0074SET_registered.tif,IMG_0004_1_2_0074SET_registered.tif,IMG_0004_5_2_0074SET_registered.tif,IMG_0004_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
1916,2283,3017,4486,10416,10416,10416,IMG_0042_,IMG_0042_3_2_0074SET_registered.tif,IMG_0042_2_2_0074SET_registered.tif,IMG_0042_1_2_0074SET_registered.tif,IMG_0042_5_2_0074SET_registered.tif,IMG_0042_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
