,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
3009,4478,10408,10408,10408,IMG_0089_,IMG_0089_3_2_0074SET_registered.tif,IMG_0089_2_2_0074SET_registered.tif,IMG_0089_1_2_0074SET_registered.tif,IMG_0089_5_2_0074SET_registered.tif,IMG_0089_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3010,4479,10409,10409,10409,IMG_0003_,IMG_0003_3_2_0074SET_registered.tif,IMG_0003_2_2_0074SET_registered.tif,IMG_0003_1_2_0074SET_registered.tif,IMG_0003_5_2_0074SET_registered.tif,IMG_0003_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3011,4480,10410,10410,10410,IMG_0062_,IMG_0062_3_2_0074SET_registered.tif,IMG_0062_2_2_0074SET_registered.tif,IMG_0062_1_2_0074SET_registered.tif,IMG_0062_5_2_0074SET_registered.tif,IMG_0062_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3012,4481,10411,10411,10411,IMG_0011_,IMG_0011_3_2_0074SET_registered.tif,IMG_0011_2_2_0074SET_registered.tif,IMG_0011_1_2_0074SET_registered.tif,IMG_0011_5_2_0074SET_registered.tif,IMG_0011_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3013,4482,10412,10412,10412,IMG_0046_,IMG_0046_3_2_0074SET_registered.tif,IMG_0046_2_2_0074SET_registered.tif,IMG_0046_1_2_0074SET_registered.tif,IMG_0046_5_2_0074SET_registered.tif,IMG_0046_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3014,4483,10413,10413,10413,IMG_0076_,IMG_0076_3_2_0074SET_registered.tif,IMG_0076_2_2_0074SET_registered.tif,IMG_0076_1_2_0074SET_registered.tif,IMG_0076_5_2_0074SET_registered.tif,IMG_0076_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3015,4484,10414,10414,10414,IMG_0047_,IMG_0047_3_2_0074SET_registered.tif,IMG_0047_2_2_0074SET_registered.tif,IMG_0047_1_2_0074SET_registered.tif,IMG_0047_5_2_0074SET_registered.tif,IMG_0047_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3016,4485,10415,10415,10415,IMG_0004_,IMG_0004_3_2_0074SET_registered.tif,IMG_0004_2_2_0074SET_registered.tif,IMG_0004_1_2_0074SET_registered.tif,IMG_0004_5_2_0074SET_registered.tif,IMG_0004_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3017,4486,10416,10416,10416,IMG_0042_,IMG_0042_3_2_0074SET_registered.tif,IMG_0042_2_2_0074SET_registered.tif,IMG_0042_1_2_0074SET_registered.tif,IMG_0042_5_2_0074SET_registered.tif,IMG_0042_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3018,4487,10417,10417,10417,IMG_0098_,IMG_0098_3_2_0074SET_registered.tif,IMG_0098_2_2_0074SET_registered.tif,IMG_0098_1_2_0074SET_registered.tif,IMG_0098_5_2_0074SET_registered.tif,IMG_0098_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3019,4488,10418,10418,10418,IMG_0066_,IMG_0066_3_2_0074SET_registered.tif,IMG_0066_2_2_0074SET_registered.tif,IMG_0066_1_2_0074SET_registered.tif,IMG_0066_5_2_0074SET_registered.tif,IMG_0066_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3020,4489,10419,10419,10419,IMG_0040_,IMG_0040_3_2_0074SET_registered.tif,IMG_0040_2_2_0074SET_registered.tif,IMG_0040_1_2_0074SET_registered.tif,IMG_0040_5_2_0074SET_registered.tif,IMG_0040_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3021,4490,10420,10420,10420,IMG_0093_,IMG_0093_3_2_0074SET_registered.tif,IMG_0093_2_2_0074SET_registered.tif,IMG_0093_1_2_0074SET_registered.tif,IMG_0093_5_2_0074SET_registered.tif,IMG_0093_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3022,4491,10421,10421,10421,IMG_0064_,IMG_0064_3_2_0074SET_registered.tif,IMG_0064_2_2_0074SET_registered.tif,IMG_0064_1_2_0074SET_registered.tif,IMG_0064_5_2_0074SET_registered.tif,IMG_0064_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3023,4492,10422,10422,10422,IMG_0049_,IMG_0049_3_2_0074SET_registered.tif,IMG_0049_2_2_0074SET_registered.tif,IMG_0049_1_2_0074SET_registered.tif,IMG_0049_5_2_0074SET_registered.tif,IMG_0049_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3024,4493,10423,10423,10423,IMG_0077_,IMG_0077_3_2_0074SET_registered.tif,IMG_0077_2_2_0074SET_registered.tif,IMG_0077_1_2_0074SET_registered.tif,IMG_0077_5_2_0074SET_registered.tif,IMG_0077_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3025,4494,10424,10424,10424,IMG_0075_,IMG_0075_3_2_0074SET_registered.tif,IMG_0075_2_2_0074SET_registered.tif,IMG_0075_1_2_0074SET_registered.tif,IMG_0075_5_2_0074SET_registered.tif,IMG_0075_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3026,4495,10425,10425,10425,IMG_0057_,IMG_0057_3_2_0074SET_registered.tif,IMG_0057_2_2_0074SET_registered.tif,IMG_0057_1_2_0074SET_registered.tif,IMG_0057_5_2_0074SET_registered.tif,IMG_0057_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3027,4496,10426,10426,10426,IMG_0079_,IMG_0079_3_2_0074SET_registered.tif,IMG_0079_2_2_0074SET_registered.tif,IMG_0079_1_2_0074SET_registered.tif,IMG_0079_5_2_0074SET_registered.tif,IMG_0079_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3028,4497,10427,10427,10427,IMG_0026_,IMG_0026_3_2_0074SET_registered.tif,IMG_0026_2_2_0074SET_registered.tif,IMG_0026_1_2_0074SET_registered.tif,IMG_0026_5_2_0074SET_registered.tif,IMG_0026_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3029,4498,10428,10428,10428,IMG_0021_,IMG_0021_3_2_0074SET_registered.tif,IMG_0021_2_2_0074SET_registered.tif,IMG_0021_1_2_0074SET_registered.tif,IMG_0021_5_2_0074SET_registered.tif,IMG_0021_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3030,4499,10429,10429,10429,IMG_0059_,IMG_0059_3_2_0074SET_registered.tif,IMG_0059_2_2_0074SET_registered.tif,IMG_0059_1_2_0074SET_registered.tif,IMG_0059_5_2_0074SET_registered.tif,IMG_0059_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3031,4500,10430,10430,10430,IMG_0022_,IMG_0022_3_2_0074SET_registered.tif,IMG_0022_2_2_0074SET_registered.tif,IMG_0022_1_2_0074SET_registered.tif,IMG_0022_5_2_0074SET_registered.tif,IMG_0022_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3032,4501,10431,10431,10431,IMG_0086_,IMG_0086_3_2_0074SET_registered.tif,IMG_0086_2_2_0074SET_registered.tif,IMG_0086_1_2_0074SET_registered.tif,IMG_0086_5_2_0074SET_registered.tif,IMG_0086_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3033,4502,10432,10432,10432,IMG_0102_,IMG_0102_3_2_0074SET_registered.tif,IMG_0102_2_2_0074SET_registered.tif,IMG_0102_1_2_0074SET_registered.tif,IMG_0102_5_2_0074SET_registered.tif,IMG_0102_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3034,4503,10433,10433,10433,IMG_0006_,IMG_0006_3_2_0074SET_registered.tif,IMG_0006_2_2_0074SET_registered.tif,IMG_0006_1_2_0074SET_registered.tif,IMG_0006_5_2_0074SET_registered.tif,IMG_0006_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3035,4504,10434,10434,10434,IMG_0031_,IMG_0031_3_2_0074SET_registered.tif,IMG_0031_2_2_0074SET_registered.tif,IMG_0031_1_2_0074SET_registered.tif,IMG_0031_5_2_0074SET_registered.tif,IMG_0031_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3036,4505,10435,10435,10435,IMG_0007_,IMG_0007_3_2_0074SET_registered.tif,IMG_0007_2_2_0074SET_registered.tif,IMG_0007_1_2_0074SET_registered.tif,IMG_0007_5_2_0074SET_registered.tif,IMG_0007_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3037,4506,10436,10436,10436,IMG_0044_,IMG_0044_3_2_0074SET_registered.tif,IMG_0044_2_2_0074SET_registered.tif,IMG_0044_1_2_0074SET_registered.tif,IMG_0044_5_2_0074SET_registered.tif,IMG_0044_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3038,4507,10437,10437,10437,IMG_0055_,IMG_0055_3_2_0074SET_registered.tif,IMG_0055_2_2_0074SET_registered.tif,IMG_0055_1_2_0074SET_registered.tif,IMG_0055_5_2_0074SET_registered.tif,IMG_0055_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3039,4508,10438,10438,10438,IMG_0012_,IMG_0012_3_2_0074SET_registered.tif,IMG_0012_2_2_0074SET_registered.tif,IMG_0012_1_2_0074SET_registered.tif,IMG_0012_5_2_0074SET_registered.tif,IMG_0012_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3040,4509,10439,10439,10439,IMG_0050_,IMG_0050_3_2_0074SET_registered.tif,IMG_0050_2_2_0074SET_registered.tif,IMG_0050_1_2_0074SET_registered.tif,IMG_0050_5_2_0074SET_registered.tif,IMG_0050_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3041,4510,10440,10440,10440,IMG_0060_,IMG_0060_3_2_0074SET_registered.tif,IMG_0060_2_2_0074SET_registered.tif,IMG_0060_1_2_0074SET_registered.tif,IMG_0060_5_2_0074SET_registered.tif,IMG_0060_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3042,4511,10441,10441,10441,IMG_0091_,IMG_0091_3_2_0074SET_registered.tif,IMG_0091_2_2_0074SET_registered.tif,IMG_0091_1_2_0074SET_registered.tif,IMG_0091_5_2_0074SET_registered.tif,IMG_0091_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3043,4512,10442,10442,10442,IMG_0070_,IMG_0070_3_2_0074SET_registered.tif,IMG_0070_2_2_0074SET_registered.tif,IMG_0070_1_2_0074SET_registered.tif,IMG_0070_5_2_0074SET_registered.tif,IMG_0070_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3044,4513,10443,10443,10443,IMG_0074_,IMG_0074_3_2_0074SET_registered.tif,IMG_0074_2_2_0074SET_registered.tif,IMG_0074_1_2_0074SET_registered.tif,IMG_0074_5_2_0074SET_registered.tif,IMG_0074_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3045,4514,10444,10444,10444,IMG_0071_,IMG_0071_3_2_0074SET_registered.tif,IMG_0071_2_2_0074SET_registered.tif,IMG_0071_1_2_0074SET_registered.tif,IMG_0071_5_2_0074SET_registered.tif,IMG_0071_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3046,4515,10445,10445,10445,IMG_0034_,IMG_0034_3_2_0074SET_registered.tif,IMG_0034_2_2_0074SET_registered.tif,IMG_0034_1_2_0074SET_registered.tif,IMG_0034_5_2_0074SET_registered.tif,IMG_0034_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3047,4516,10446,10446,10446,IMG_0072_,IMG_0072_3_2_0074SET_registered.tif,IMG_0072_2_2_0074SET_registered.tif,IMG_0072_1_2_0074SET_registered.tif,IMG_0072_5_2_0074SET_registered.tif,IMG_0072_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3048,4517,10447,10447,10447,IMG_0085_,IMG_0085_3_2_0074SET_registered.tif,IMG_0085_2_2_0074SET_registered.tif,IMG_0085_1_2_0074SET_registered.tif,IMG_0085_5_2_0074SET_registered.tif,IMG_0085_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3049,4518,10448,10448,10448,IMG_0005_,IMG_0005_3_2_0074SET_registered.tif,IMG_0005_2_2_0074SET_registered.tif,IMG_0005_1_2_0074SET_registered.tif,IMG_0005_5_2_0074SET_registered.tif,IMG_0005_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3050,4519,10449,10449,10449,IMG_0094_,IMG_0094_3_2_0074SET_registered.tif,IMG_0094_2_2_0074SET_registered.tif,IMG_0094_1_2_0074SET_registered.tif,IMG_0094_5_2_0074SET_registered.tif,IMG_0094_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3051,4520,10450,10450,10450,IMG_0033_,IMG_0033_3_2_0074SET_registered.tif,IMG_0033_2_2_0074SET_registered.tif,IMG_0033_1_2_0074SET_registered.tif,IMG_0033_5_2_0074SET_registered.tif,IMG_0033_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3052,4521,10451,10451,10451,IMG_0068_,IMG_0068_3_2_0074SET_registered.tif,IMG_0068_2_2_0074SET_registered.tif,IMG_0068_1_2_0074SET_registered.tif,IMG_0068_5_2_0074SET_registered.tif,IMG_0068_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3053,4522,10452,10452,10452,IMG_0090_,IMG_0090_3_2_0074SET_registered.tif,IMG_0090_2_2_0074SET_registered.tif,IMG_0090_1_2_0074SET_registered.tif,IMG_0090_5_2_0074SET_registered.tif,IMG_0090_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3054,4523,10453,10453,10453,IMG_0081_,IMG_0081_3_2_0074SET_registered.tif,IMG_0081_2_2_0074SET_registered.tif,IMG_0081_1_2_0074SET_registered.tif,IMG_0081_5_2_0074SET_registered.tif,IMG_0081_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3055,4524,10454,10454,10454,IMG_0039_,IMG_0039_3_2_0074SET_registered.tif,IMG_0039_2_2_0074SET_registered.tif,IMG_0039_1_2_0074SET_registered.tif,IMG_0039_5_2_0074SET_registered.tif,IMG_0039_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3056,4525,10455,10455,10455,IMG_0016_,IMG_0016_3_2_0074SET_registered.tif,IMG_0016_2_2_0074SET_registered.tif,IMG_0016_1_2_0074SET_registered.tif,IMG_0016_5_2_0074SET_registered.tif,IMG_0016_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3057,4526,10456,10456,10456,IMG_0002_,IMG_0002_3_2_0074SET_registered.tif,IMG_0002_2_2_0074SET_registered.tif,IMG_0002_1_2_0074SET_registered.tif,IMG_0002_5_2_0074SET_registered.tif,IMG_0002_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3058,4527,10457,10457,10457,IMG_0082_,IMG_0082_3_2_0074SET_registered.tif,IMG_0082_2_2_0074SET_registered.tif,IMG_0082_1_2_0074SET_registered.tif,IMG_0082_5_2_0074SET_registered.tif,IMG_0082_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3059,4528,10458,10458,10458,IMG_0053_,IMG_0053_3_2_0074SET_registered.tif,IMG_0053_2_2_0074SET_registered.tif,IMG_0053_1_2_0074SET_registered.tif,IMG_0053_5_2_0074SET_registered.tif,IMG_0053_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3060,4529,10459,10459,10459,IMG_0013_,IMG_0013_3_2_0074SET_registered.tif,IMG_0013_2_2_0074SET_registered.tif,IMG_0013_1_2_0074SET_registered.tif,IMG_0013_5_2_0074SET_registered.tif,IMG_0013_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3061,4530,10460,10460,10460,IMG_0065_,IMG_0065_3_2_0074SET_registered.tif,IMG_0065_2_2_0074SET_registered.tif,IMG_0065_1_2_0074SET_registered.tif,IMG_0065_5_2_0074SET_registered.tif,IMG_0065_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3062,4531,10461,10461,10461,IMG_0020_,IMG_0020_3_2_0074SET_registered.tif,IMG_0020_2_2_0074SET_registered.tif,IMG_0020_1_2_0074SET_registered.tif,IMG_0020_5_2_0074SET_registered.tif,IMG_0020_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3063,4532,10462,10462,10462,IMG_0009_,IMG_0009_3_2_0074SET_registered.tif,IMG_0009_2_2_0074SET_registered.tif,IMG_0009_1_2_0074SET_registered.tif,IMG_0009_5_2_0074SET_registered.tif,IMG_0009_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3064,4533,10463,10463,10463,IMG_0045_,IMG_0045_3_2_0074SET_registered.tif,IMG_0045_2_2_0074SET_registered.tif,IMG_0045_1_2_0074SET_registered.tif,IMG_0045_5_2_0074SET_registered.tif,IMG_0045_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3065,4534,10464,10464,10464,IMG_0100_,IMG_0100_3_2_0074SET_registered.tif,IMG_0100_2_2_0074SET_registered.tif,IMG_0100_1_2_0074SET_registered.tif,IMG_0100_5_2_0074SET_registered.tif,IMG_0100_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3066,4535,10465,10465,10465,IMG_0078_,IMG_0078_3_2_0074SET_registered.tif,IMG_0078_2_2_0074SET_registered.tif,IMG_0078_1_2_0074SET_registered.tif,IMG_0078_5_2_0074SET_registered.tif,IMG_0078_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3067,4536,10466,10466,10466,IMG_0083_,IMG_0083_3_2_0074SET_registered.tif,IMG_0083_2_2_0074SET_registered.tif,IMG_0083_1_2_0074SET_registered.tif,IMG_0083_5_2_0074SET_registered.tif,IMG_0083_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3068,4537,10467,10467,10467,IMG_0018_,IMG_0018_3_2_0074SET_registered.tif,IMG_0018_2_2_0074SET_registered.tif,IMG_0018_1_2_0074SET_registered.tif,IMG_0018_5_2_0074SET_registered.tif,IMG_0018_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3069,4538,10468,10468,10468,IMG_0027_,IMG_0027_3_2_0074SET_registered.tif,IMG_0027_2_2_0074SET_registered.tif,IMG_0027_1_2_0074SET_registered.tif,IMG_0027_5_2_0074SET_registered.tif,IMG_0027_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3070,4539,10469,10469,10469,IMG_0095_,IMG_0095_3_2_0074SET_registered.tif,IMG_0095_2_2_0074SET_registered.tif,IMG_0095_1_2_0074SET_registered.tif,IMG_0095_5_2_0074SET_registered.tif,IMG_0095_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3071,4540,10470,10470,10470,IMG_0087_,IMG_0087_3_2_0074SET_registered.tif,IMG_0087_2_2_0074SET_registered.tif,IMG_0087_1_2_0074SET_registered.tif,IMG_0087_5_2_0074SET_registered.tif,IMG_0087_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3072,4541,10471,10471,10471,IMG_0080_,IMG_0080_3_2_0074SET_registered.tif,IMG_0080_2_2_0074SET_registered.tif,IMG_0080_1_2_0074SET_registered.tif,IMG_0080_5_2_0074SET_registered.tif,IMG_0080_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
3073,4542,10472,10472,10472,IMG_0061_,IMG_0061_3_2_0074SET_registered.tif,IMG_0061_2_2_0074SET_registered.tif,IMG_0061_1_2_0074SET_registered.tif,IMG_0061_5_2_0074SET_registered.tif,IMG_0061_4_2_0074SET_registered.tif,Field64,2021-02-03,no_blackgrass,early,winter_wheat,type7,../data/Field64/2021-02-03/no_blackgrass,no_blackgrass,val
