,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
4676,14699,14699,14699,IMG_0067_,IMG_0067_3_0184SET_registered.tif,IMG_0067_2_0184SET_registered.tif,IMG_0067_1_0184SET_registered.tif,IMG_0067_5_0184SET_registered.tif,IMG_0067_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4677,14700,14700,14700,IMG_0099_,IMG_0099_3_0184SET_registered.tif,IMG_0099_2_0184SET_registered.tif,IMG_0099_1_0184SET_registered.tif,IMG_0099_5_0184SET_registered.tif,IMG_0099_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4678,14701,14701,14701,IMG_0113_,IMG_0113_3_0184SET_registered.tif,IMG_0113_2_0184SET_registered.tif,IMG_0113_1_0184SET_registered.tif,IMG_0113_5_0184SET_registered.tif,IMG_0113_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4679,14702,14702,14702,IMG_0029_,IMG_0029_3_0184SET_registered.tif,IMG_0029_2_0184SET_registered.tif,IMG_0029_1_0184SET_registered.tif,IMG_0029_5_0184SET_registered.tif,IMG_0029_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4680,14703,14703,14703,IMG_0032_,IMG_0032_3_0184SET_registered.tif,IMG_0032_2_0184SET_registered.tif,IMG_0032_1_0184SET_registered.tif,IMG_0032_5_0184SET_registered.tif,IMG_0032_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4681,14704,14704,14704,IMG_0010_,IMG_0010_3_0184SET_registered.tif,IMG_0010_2_0184SET_registered.tif,IMG_0010_1_0184SET_registered.tif,IMG_0010_5_0184SET_registered.tif,IMG_0010_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4682,14705,14705,14705,IMG_0079_,IMG_0079_3_0184SET_registered.tif,IMG_0079_2_0184SET_registered.tif,IMG_0079_1_0184SET_registered.tif,IMG_0079_5_0184SET_registered.tif,IMG_0079_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4683,14706,14706,14706,IMG_0104_,IMG_0104_3_0184SET_registered.tif,IMG_0104_2_0184SET_registered.tif,IMG_0104_1_0184SET_registered.tif,IMG_0104_5_0184SET_registered.tif,IMG_0104_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4684,14707,14707,14707,IMG_0084_,IMG_0084_3_0184SET_registered.tif,IMG_0084_2_0184SET_registered.tif,IMG_0084_1_0184SET_registered.tif,IMG_0084_5_0184SET_registered.tif,IMG_0084_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4685,14708,14708,14708,IMG_0006_,IMG_0006_3_0184SET_registered.tif,IMG_0006_2_0184SET_registered.tif,IMG_0006_1_0184SET_registered.tif,IMG_0006_5_0184SET_registered.tif,IMG_0006_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4686,14709,14709,14709,IMG_0048_,IMG_0048_3_0184SET_registered.tif,IMG_0048_2_0184SET_registered.tif,IMG_0048_1_0184SET_registered.tif,IMG_0048_5_0184SET_registered.tif,IMG_0048_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4687,14710,14710,14710,IMG_0018_,IMG_0018_3_0184SET_registered.tif,IMG_0018_2_0184SET_registered.tif,IMG_0018_1_0184SET_registered.tif,IMG_0018_5_0184SET_registered.tif,IMG_0018_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4688,14711,14711,14711,IMG_0088_,IMG_0088_3_0184SET_registered.tif,IMG_0088_2_0184SET_registered.tif,IMG_0088_1_0184SET_registered.tif,IMG_0088_5_0184SET_registered.tif,IMG_0088_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4689,14712,14712,14712,IMG_0038_,IMG_0038_3_0184SET_registered.tif,IMG_0038_2_0184SET_registered.tif,IMG_0038_1_0184SET_registered.tif,IMG_0038_5_0184SET_registered.tif,IMG_0038_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4690,14713,14713,14713,IMG_0091_,IMG_0091_3_0184SET_registered.tif,IMG_0091_2_0184SET_registered.tif,IMG_0091_1_0184SET_registered.tif,IMG_0091_5_0184SET_registered.tif,IMG_0091_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4691,14714,14714,14714,IMG_0095_,IMG_0095_3_0184SET_registered.tif,IMG_0095_2_0184SET_registered.tif,IMG_0095_1_0184SET_registered.tif,IMG_0095_5_0184SET_registered.tif,IMG_0095_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4692,14715,14715,14715,IMG_0069_,IMG_0069_3_0184SET_registered.tif,IMG_0069_2_0184SET_registered.tif,IMG_0069_1_0184SET_registered.tif,IMG_0069_5_0184SET_registered.tif,IMG_0069_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4693,14716,14716,14716,IMG_0056_,IMG_0056_3_0184SET_registered.tif,IMG_0056_2_0184SET_registered.tif,IMG_0056_1_0184SET_registered.tif,IMG_0056_5_0184SET_registered.tif,IMG_0056_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4694,14717,14717,14717,IMG_0023_,IMG_0023_3_0184SET_registered.tif,IMG_0023_2_0184SET_registered.tif,IMG_0023_1_0184SET_registered.tif,IMG_0023_5_0184SET_registered.tif,IMG_0023_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4695,14718,14718,14718,IMG_0044_,IMG_0044_3_0184SET_registered.tif,IMG_0044_2_0184SET_registered.tif,IMG_0044_1_0184SET_registered.tif,IMG_0044_5_0184SET_registered.tif,IMG_0044_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4696,14719,14719,14719,IMG_0012_,IMG_0012_3_0184SET_registered.tif,IMG_0012_2_0184SET_registered.tif,IMG_0012_1_0184SET_registered.tif,IMG_0012_5_0184SET_registered.tif,IMG_0012_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4697,14720,14720,14720,IMG_0011_,IMG_0011_3_0184SET_registered.tif,IMG_0011_2_0184SET_registered.tif,IMG_0011_1_0184SET_registered.tif,IMG_0011_5_0184SET_registered.tif,IMG_0011_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4698,14721,14721,14721,IMG_0120_,IMG_0120_3_0184SET_registered.tif,IMG_0120_2_0184SET_registered.tif,IMG_0120_1_0184SET_registered.tif,IMG_0120_5_0184SET_registered.tif,IMG_0120_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4699,14722,14722,14722,IMG_0115_,IMG_0115_3_0184SET_registered.tif,IMG_0115_2_0184SET_registered.tif,IMG_0115_1_0184SET_registered.tif,IMG_0115_5_0184SET_registered.tif,IMG_0115_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4700,14723,14723,14723,IMG_0086_,IMG_0086_3_0184SET_registered.tif,IMG_0086_2_0184SET_registered.tif,IMG_0086_1_0184SET_registered.tif,IMG_0086_5_0184SET_registered.tif,IMG_0086_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4701,14724,14724,14724,IMG_0028_,IMG_0028_3_0184SET_registered.tif,IMG_0028_2_0184SET_registered.tif,IMG_0028_1_0184SET_registered.tif,IMG_0028_5_0184SET_registered.tif,IMG_0028_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4702,14725,14725,14725,IMG_0100_,IMG_0100_3_0184SET_registered.tif,IMG_0100_2_0184SET_registered.tif,IMG_0100_1_0184SET_registered.tif,IMG_0100_5_0184SET_registered.tif,IMG_0100_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4703,14726,14726,14726,IMG_0022_,IMG_0022_3_0184SET_registered.tif,IMG_0022_2_0184SET_registered.tif,IMG_0022_1_0184SET_registered.tif,IMG_0022_5_0184SET_registered.tif,IMG_0022_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4704,14727,14727,14727,IMG_0042_,IMG_0042_3_0184SET_registered.tif,IMG_0042_2_0184SET_registered.tif,IMG_0042_1_0184SET_registered.tif,IMG_0042_5_0184SET_registered.tif,IMG_0042_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4705,14728,14728,14728,IMG_0034_,IMG_0034_3_0184SET_registered.tif,IMG_0034_2_0184SET_registered.tif,IMG_0034_1_0184SET_registered.tif,IMG_0034_5_0184SET_registered.tif,IMG_0034_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4706,14729,14729,14729,IMG_0041_,IMG_0041_3_0184SET_registered.tif,IMG_0041_2_0184SET_registered.tif,IMG_0041_1_0184SET_registered.tif,IMG_0041_5_0184SET_registered.tif,IMG_0041_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4707,14730,14730,14730,IMG_0078_,IMG_0078_3_0184SET_registered.tif,IMG_0078_2_0184SET_registered.tif,IMG_0078_1_0184SET_registered.tif,IMG_0078_5_0184SET_registered.tif,IMG_0078_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4708,14731,14731,14731,IMG_0002_,IMG_0002_3_0184SET_registered.tif,IMG_0002_2_0184SET_registered.tif,IMG_0002_1_0184SET_registered.tif,IMG_0002_5_0184SET_registered.tif,IMG_0002_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4709,14732,14732,14732,IMG_0047_,IMG_0047_3_0184SET_registered.tif,IMG_0047_2_0184SET_registered.tif,IMG_0047_1_0184SET_registered.tif,IMG_0047_5_0184SET_registered.tif,IMG_0047_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4710,14733,14733,14733,IMG_0039_,IMG_0039_3_0184SET_registered.tif,IMG_0039_2_0184SET_registered.tif,IMG_0039_1_0184SET_registered.tif,IMG_0039_5_0184SET_registered.tif,IMG_0039_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4711,14734,14734,14734,IMG_0071_,IMG_0071_3_0184SET_registered.tif,IMG_0071_2_0184SET_registered.tif,IMG_0071_1_0184SET_registered.tif,IMG_0071_5_0184SET_registered.tif,IMG_0071_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4712,14735,14735,14735,IMG_0059_,IMG_0059_3_0184SET_registered.tif,IMG_0059_2_0184SET_registered.tif,IMG_0059_1_0184SET_registered.tif,IMG_0059_5_0184SET_registered.tif,IMG_0059_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4713,14736,14736,14736,IMG_0076_,IMG_0076_3_0184SET_registered.tif,IMG_0076_2_0184SET_registered.tif,IMG_0076_1_0184SET_registered.tif,IMG_0076_5_0184SET_registered.tif,IMG_0076_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4714,14737,14737,14737,IMG_0053_,IMG_0053_3_0184SET_registered.tif,IMG_0053_2_0184SET_registered.tif,IMG_0053_1_0184SET_registered.tif,IMG_0053_5_0184SET_registered.tif,IMG_0053_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4715,14738,14738,14738,IMG_0003_,IMG_0003_3_0184SET_registered.tif,IMG_0003_2_0184SET_registered.tif,IMG_0003_1_0184SET_registered.tif,IMG_0003_5_0184SET_registered.tif,IMG_0003_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4716,14739,14739,14739,IMG_0070_,IMG_0070_3_0184SET_registered.tif,IMG_0070_2_0184SET_registered.tif,IMG_0070_1_0184SET_registered.tif,IMG_0070_5_0184SET_registered.tif,IMG_0070_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4717,14740,14740,14740,IMG_0094_,IMG_0094_3_0184SET_registered.tif,IMG_0094_2_0184SET_registered.tif,IMG_0094_1_0184SET_registered.tif,IMG_0094_5_0184SET_registered.tif,IMG_0094_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4718,14741,14741,14741,IMG_0085_,IMG_0085_3_0184SET_registered.tif,IMG_0085_2_0184SET_registered.tif,IMG_0085_1_0184SET_registered.tif,IMG_0085_5_0184SET_registered.tif,IMG_0085_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4719,14742,14742,14742,IMG_0033_,IMG_0033_3_0184SET_registered.tif,IMG_0033_2_0184SET_registered.tif,IMG_0033_1_0184SET_registered.tif,IMG_0033_5_0184SET_registered.tif,IMG_0033_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4720,14743,14743,14743,IMG_0108_,IMG_0108_3_0184SET_registered.tif,IMG_0108_2_0184SET_registered.tif,IMG_0108_1_0184SET_registered.tif,IMG_0108_5_0184SET_registered.tif,IMG_0108_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4721,14744,14744,14744,IMG_0072_,IMG_0072_3_0184SET_registered.tif,IMG_0072_2_0184SET_registered.tif,IMG_0072_1_0184SET_registered.tif,IMG_0072_5_0184SET_registered.tif,IMG_0072_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4722,14745,14745,14745,IMG_0060_,IMG_0060_3_0184SET_registered.tif,IMG_0060_2_0184SET_registered.tif,IMG_0060_1_0184SET_registered.tif,IMG_0060_5_0184SET_registered.tif,IMG_0060_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4723,14746,14746,14746,IMG_0017_,IMG_0017_3_0184SET_registered.tif,IMG_0017_2_0184SET_registered.tif,IMG_0017_1_0184SET_registered.tif,IMG_0017_5_0184SET_registered.tif,IMG_0017_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4724,14747,14747,14747,IMG_0004_,IMG_0004_3_0184SET_registered.tif,IMG_0004_2_0184SET_registered.tif,IMG_0004_1_0184SET_registered.tif,IMG_0004_5_0184SET_registered.tif,IMG_0004_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4725,14748,14748,14748,IMG_0008_,IMG_0008_3_0184SET_registered.tif,IMG_0008_2_0184SET_registered.tif,IMG_0008_1_0184SET_registered.tif,IMG_0008_5_0184SET_registered.tif,IMG_0008_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4726,14749,14749,14749,IMG_0063_,IMG_0063_3_0184SET_registered.tif,IMG_0063_2_0184SET_registered.tif,IMG_0063_1_0184SET_registered.tif,IMG_0063_5_0184SET_registered.tif,IMG_0063_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4727,14750,14750,14750,IMG_0061_,IMG_0061_3_0184SET_registered.tif,IMG_0061_2_0184SET_registered.tif,IMG_0061_1_0184SET_registered.tif,IMG_0061_5_0184SET_registered.tif,IMG_0061_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4728,14751,14751,14751,IMG_0103_,IMG_0103_3_0184SET_registered.tif,IMG_0103_2_0184SET_registered.tif,IMG_0103_1_0184SET_registered.tif,IMG_0103_5_0184SET_registered.tif,IMG_0103_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4729,14752,14752,14752,IMG_0106_,IMG_0106_3_0184SET_registered.tif,IMG_0106_2_0184SET_registered.tif,IMG_0106_1_0184SET_registered.tif,IMG_0106_5_0184SET_registered.tif,IMG_0106_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4730,14753,14753,14753,IMG_0062_,IMG_0062_3_0184SET_registered.tif,IMG_0062_2_0184SET_registered.tif,IMG_0062_1_0184SET_registered.tif,IMG_0062_5_0184SET_registered.tif,IMG_0062_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4731,14754,14754,14754,IMG_0055_,IMG_0055_3_0184SET_registered.tif,IMG_0055_2_0184SET_registered.tif,IMG_0055_1_0184SET_registered.tif,IMG_0055_5_0184SET_registered.tif,IMG_0055_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4732,14755,14755,14755,IMG_0058_,IMG_0058_3_0184SET_registered.tif,IMG_0058_2_0184SET_registered.tif,IMG_0058_1_0184SET_registered.tif,IMG_0058_5_0184SET_registered.tif,IMG_0058_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4733,14756,14756,14756,IMG_0077_,IMG_0077_3_0184SET_registered.tif,IMG_0077_2_0184SET_registered.tif,IMG_0077_1_0184SET_registered.tif,IMG_0077_5_0184SET_registered.tif,IMG_0077_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4734,14757,14757,14757,IMG_0014_,IMG_0014_3_0184SET_registered.tif,IMG_0014_2_0184SET_registered.tif,IMG_0014_1_0184SET_registered.tif,IMG_0014_5_0184SET_registered.tif,IMG_0014_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4735,14758,14758,14758,IMG_0043_,IMG_0043_3_0184SET_registered.tif,IMG_0043_2_0184SET_registered.tif,IMG_0043_1_0184SET_registered.tif,IMG_0043_5_0184SET_registered.tif,IMG_0043_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4736,14759,14759,14759,IMG_0073_,IMG_0073_3_0184SET_registered.tif,IMG_0073_2_0184SET_registered.tif,IMG_0073_1_0184SET_registered.tif,IMG_0073_5_0184SET_registered.tif,IMG_0073_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4737,14760,14760,14760,IMG_0119_,IMG_0119_3_0184SET_registered.tif,IMG_0119_2_0184SET_registered.tif,IMG_0119_1_0184SET_registered.tif,IMG_0119_5_0184SET_registered.tif,IMG_0119_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4738,14761,14761,14761,IMG_0082_,IMG_0082_3_0184SET_registered.tif,IMG_0082_2_0184SET_registered.tif,IMG_0082_1_0184SET_registered.tif,IMG_0082_5_0184SET_registered.tif,IMG_0082_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4739,14762,14762,14762,IMG_0110_,IMG_0110_3_0184SET_registered.tif,IMG_0110_2_0184SET_registered.tif,IMG_0110_1_0184SET_registered.tif,IMG_0110_5_0184SET_registered.tif,IMG_0110_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4740,14763,14763,14763,IMG_0027_,IMG_0027_3_0184SET_registered.tif,IMG_0027_2_0184SET_registered.tif,IMG_0027_1_0184SET_registered.tif,IMG_0027_5_0184SET_registered.tif,IMG_0027_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
4741,14764,14764,14764,IMG_0083_,IMG_0083_3_0184SET_registered.tif,IMG_0083_2_0184SET_registered.tif,IMG_0083_1_0184SET_registered.tif,IMG_0083_5_0184SET_registered.tif,IMG_0083_4_0184SET_registered.tif,Field31,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field31/2020-11-18/medium_blackgrass,blackgrass,val
